Customer ID,Recency,Frequency,Monetary,Cluster,ClusterLabel
13406.0,426,2,36.512789855644556,4,Regular Customers
13407.0,578,3,272.85018757480947,4,Regular Customers
13408.0,1,106,3169.6054662640595,4,Regular Customers
13410.0,23,9,173.40043295687255,4,Regular Customers
13411.0,106,1,41.403525156052076,2,New Customers
13412.0,619,1,87.94723211239331,4,Regular Customers
13413.0,639,6,68.39102313842044,1,Lost Customers
13414.0,133,6,181.28621604083213,4,Regular Customers
13415.0,472,4,181.68391722971813,1,Lost Customers
13416.0,43,3,91.01372249921563,4,Regular Customers
13417.0,4,6,235.73965427471197,4,Regular Customers
13418.0,11,31,1530.5531812116926,4,Regular Customers
13419.0,63,1,41.070113247871646,2,New Customers
13420.0,149,2,23.586482085223942,2,New Customers
13421.0,39,8,639.7105374346485,4,Regular Customers
13422.0,63,1,380.54396549826595,2,New Customers
13423.0,428,1,34.738055634383194,4,Regular Customers
13424.0,449,1,107.33022179821702,4,Regular Customers
13425.0,107,5,506.13807412483453,4,Regular Customers
13426.0,0,22,956.6229112803899,1,Lost Customers
13427.0,18,6,150.14203015472515,4,Regular Customers
13428.0,9,3,182.71621331479238,4,Regular Customers
13429.0,10,4,176.78272317778178,2,New Customers
13430.0,18,2,124.12275069905364,2,New Customers
13431.0,66,8,400.6811749140988,4,Regular Customers
13432.0,570,2,155.80740725534605,1,Lost Customers
13433.0,500,4,73.92137224990724,4,Regular Customers
13434.0,73,5,125.56529250860912,4,Regular Customers
13435.0,4,9,413.9155079598271,0,At-Risk Customers
13436.0,1,1,33.88991699331162,2,New Customers
13437.0,13,7,495.1322449811586,2,New Customers
13438.0,546,1,3.8607297110405954,4,Regular Customers
13439.0,254,3,295.91234993141813,4,Regular Customers
13440.0,422,7,172.38670588737588,4,Regular Customers
13441.0,91,2,110.2455575954009,4,Regular Customers
13442.0,666,3,84.75772458145575,4,Regular Customers
13443.0,448,6,331.91242242613527,4,Regular Customers
13444.0,373,2,131.29495887897613,4,Regular Customers
13445.0,625,1,23.49333606914178,4,Regular Customers
13446.0,429,11,555.3319960659855,4,Regular Customers
13447.0,22,3,169.85683382159658,2,New Customers
13448.0,16,12,1389.1788658664148,4,Regular Customers
13449.0,23,1,50.61740846292196,2,New Customers
13450.0,26,13,469.50843652422805,4,Regular Customers
13451.0,25,11,1965.400757099405,4,Regular Customers
13452.0,258,3,16.328059352372062,0,At-Risk Customers
13453.0,165,3,117.9554724090201,4,Regular Customers
13454.0,640,1,49.36020316904391,4,Regular Customers
13455.0,24,6,335.15130773219164,4,Regular Customers
13456.0,17,6,191.83407090349579,2,New Customers
13457.0,688,2,24.519251713685932,4,Regular Customers
13458.0,6,16,1493.2824488593208,4,Regular Customers
13459.0,624,2,202.11975314743626,4,Regular Customers
13460.0,28,2,41.17152722148774,2,New Customers
13461.0,38,6,248.45124680055994,4,Regular Customers
13462.0,252,5,197.11410123203746,4,Regular Customers
13464.0,57,6,446.9336461515456,4,Regular Customers
13465.0,445,2,104.30182981514662,4,Regular Customers
13466.0,183,5,158.63562372404314,4,Regular Customers
13467.0,10,2,209.51108168752458,2,New Customers
13468.0,1,72,2001.0364889352425,4,Regular Customers
13469.0,652,1,15.96131089483988,4,Regular Customers
13470.0,98,2,28.622008809294684,2,New Customers
13471.0,0,4,544.0883946281009,2,New Customers
13472.0,463,2,83.89034845355262,4,Regular Customers
13473.0,60,8,228.93443862568736,4,Regular Customers
13474.0,235,3,202.68561361332382,1,Lost Customers
13475.0,190,4,240.78594405627354,2,New Customers
13476.0,178,5,307.7115259248535,4,Regular Customers
13477.0,37,11,439.8088677108629,4,Regular Customers
13478.0,468,5,358.14080237964737,4,Regular Customers
13479.0,200,4,147.25695704473355,4,Regular Customers
13480.0,416,2,113.60051174951757,4,Regular Customers
13481.0,45,11,635.22773986317,4,Regular Customers
13482.0,231,2,57.02250524693698,4,Regular Customers
13483.0,65,1,26.439998926847014,2,New Customers
13484.0,240,3,112.9707685456271,4,Regular Customers
13485.0,232,11,453.36016548816576,4,Regular Customers
13486.0,77,3,193.18210073574923,2,New Customers
13487.0,57,5,140.35328478720447,4,Regular Customers
13488.0,16,23,2003.0318716702836,4,Regular Customers
13489.0,104,4,43.03859851325389,2,New Customers
13490.0,653,1,23.795475915938216,4,Regular Customers
13491.0,51,27,733.4338816463037,4,Regular Customers
13492.0,135,3,157.38636518544172,2,New Customers
13493.0,274,2,24.961622860377375,0,At-Risk Customers
13494.0,311,1,51.87874984729399,4,Regular Customers
13495.0,7,10,447.89149429263824,4,Regular Customers
13496.0,10,2,100.22707070123086,4,Regular Customers
13497.0,282,6,172.83470039869476,4,Regular Customers
13498.0,729,1,49.91009599842304,4,Regular Customers
13499.0,17,5,134.47501587721976,2,New Customers
13500.0,22,4,243.53385320035196,4,Regular Customers
13501.0,287,3,353.7379641495705,4,Regular Customers
13502.0,16,5,97.48572071299984,4,Regular Customers
13503.0,70,5,394.57865826060976,1,Lost Customers
13504.0,63,1,56.8730667288928,2,New Customers
13505.0,72,4,594.4889366277432,2,New Customers
13506.0,315,5,227.30485487543072,4,Regular Customers
13507.0,2,4,440.9298206389563,2,New Customers
13508.0,243,2,60.365044535982435,4,Regular Customers
13509.0,8,7,143.26415506164778,4,Regular Customers
13510.0,0,11,797.8710026841659,4,Regular Customers
13511.0,676,1,18.498892018567204,4,Regular Customers
13512.0,260,4,112.5000900421617,4,Regular Customers
13513.0,126,3,117.45255238203585,4,Regular Customers
13514.0,73,4,75.27532172798243,4,Regular Customers
13515.0,72,6,212.56448622844297,4,Regular Customers
13516.0,20,4,184.15979760290185,4,Regular Customers
13517.0,59,3,384.3841307338174,2,New Customers
13518.0,85,1,103.36709348085985,2,New Customers
13519.0,77,2,55.29640799746571,4,Regular Customers
13520.0,58,11,586.4797919926378,4,Regular Customers
13521.0,0,3,464.9523791254919,2,New Customers
13522.0,29,1,16.053820194949417,2,New Customers
13523.0,32,6,599.564702868469,4,Regular Customers
13524.0,40,5,84.52792377896947,2,New Customers
13525.0,14,2,25.723160863028497,0,At-Risk Customers
13526.0,737,2,122.13084473982626,0,At-Risk Customers
13527.0,33,12,998.5606074930956,1,Lost Customers
13529.0,78,2,44.45918286620765,2,New Customers
13530.0,633,1,55.89185349443234,4,Regular Customers
13531.0,204,6,221.03540120535223,4,Regular Customers
13532.0,33,1,83.75929926842112,2,New Customers
13533.0,182,3,107.00012595333293,1,Lost Customers
13534.0,1,35,1160.4624680461193,4,Regular Customers
13535.0,402,1,4.505349850705881,0,At-Risk Customers
13536.0,0,7,487.457258999987,2,New Customers
13537.0,425,2,118.78447229222337,4,Regular Customers
13538.0,42,12,395.455405956253,4,Regular Customers
13539.0,85,7,247.13823395673575,4,Regular Customers
13540.0,466,3,95.05569697713392,4,Regular Customers
13541.0,426,2,41.69549544903961,0,At-Risk Customers
13542.0,376,17,765.7218286864766,4,Regular Customers
13543.0,633,2,146.43225721531408,4,Regular Customers
13544.0,39,6,313.32738040116243,1,Lost Customers
13545.0,390,2,101.94096561652417,1,Lost Customers
13546.0,11,5,282.75312010475807,1,Lost Customers
13547.0,407,1,61.28049912548227,1,Lost Customers
13548.0,95,3,282.0407458691956,1,Lost Customers
13549.0,25,8,167.1572965070451,4,Regular Customers
13550.0,382,1,83.79344372148962,4,Regular Customers
13551.0,318,2,17.512539074843634,0,At-Risk Customers
13552.0,65,22,695.2913228382124,4,Regular Customers
13553.0,674,1,150.89319900391334,1,Lost Customers
13554.0,379,7,392.0875949319825,4,Regular Customers
13555.0,73,13,1058.390477660656,1,Lost Customers
13556.0,428,2,27.451784230045753,4,Regular Customers
13557.0,27,13,500.85797229694094,4,Regular Customers
13558.0,5,4,229.49541139466072,2,New Customers
13559.0,512,2,12.295872215228748,0,At-Risk Customers
13560.0,6,1,55.58391778279647,2,New Customers
13561.0,215,11,430.0884282259087,1,Lost Customers
13562.0,81,8,615.0917410353377,4,Regular Customers
13563.0,83,2,98.66243261873923,2,New Customers
13564.0,353,36,2913.247741451915,4,Regular Customers
13565.0,18,3,111.72241075650616,1,Lost Customers
13566.0,40,5,553.4009471325742,4,Regular Customers
13567.0,427,4,324.3925061278312,1,Lost Customers
13568.0,172,1,66.5120533197455,2,New Customers
13569.0,16,4,260.0767493556315,1,Lost Customers
13570.0,242,1,50.692727574483406,2,New Customers
13571.0,12,26,1259.4257683682183,4,Regular Customers
13572.0,205,1,116.60591713472225,2,New Customers
13573.0,49,6,172.454672592405,4,Regular Customers
13574.0,410,1,133.14658523886118,1,Lost Customers
13575.0,22,5,128.02587028303498,2,New Customers
13576.0,9,28,824.7318008672149,4,Regular Customers
13577.0,24,11,496.7276639707742,4,Regular Customers
13578.0,408,1,18.316908878142904,1,Lost Customers
13579.0,14,5,228.38008713030894,4,Regular Customers
13580.0,405,1,15.261454901387896,4,Regular Customers
13581.0,308,2,64.98565773050586,4,Regular Customers
13582.0,389,2,33.77445290547784,4,Regular Customers
13583.0,155,2,258.7341626762451,4,Regular Customers
13584.0,306,3,118.60300878271539,1,Lost Customers
13585.0,530,3,110.5967726470435,4,Regular Customers
13586.0,540,1,34.12517457456448,4,Regular Customers
13587.0,63,4,107.62271402780105,4,Regular Customers
13588.0,15,9,448.96559100486115,2,New Customers
13589.0,14,6,153.71159903872083,4,Regular Customers
13590.0,10,18,1031.6597537119317,4,Regular Customers
13591.0,64,7,303.4612396802436,4,Regular Customers
13592.0,35,4,44.128153795774,2,New Customers
13593.0,107,14,1006.8050714800839,4,Regular Customers
13594.0,52,2,90.45476116576381,4,Regular Customers
13595.0,516,3,237.67812982589768,1,Lost Customers
13596.0,5,2,207.8911339667631,2,New Customers
13597.0,399,2,51.9783892607219,4,Regular Customers
13598.0,46,5,170.27916003200855,1,Lost Customers
13599.0,0,33,1157.2602727427964,4,Regular Customers
13600.0,311,2,90.74099156155101,1,Lost Customers
13601.0,44,4,323.11117849784176,1,Lost Customers
13602.0,64,4,166.8369709959411,4,Regular Customers
13603.0,25,1,47.064096892886326,2,New Customers
13604.0,658,1,70.4912179167517,0,At-Risk Customers
13605.0,386,2,111.94543362159428,1,Lost Customers
13606.0,28,3,69.12383691015671,0,At-Risk Customers
13607.0,39,2,249.5240336972075,4,Regular Customers
13608.0,540,1,60.52375277467603,1,Lost Customers
13609.0,592,1,22.009162513455895,4,Regular Customers
13610.0,11,14,648.8190647627537,4,Regular Customers
13611.0,88,10,576.722180999269,4,Regular Customers
13612.0,632,1,140.65635181497555,4,Regular Customers
13613.0,452,5,169.74770664302298,4,Regular Customers
13614.0,23,6,525.038951838568,1,Lost Customers
13615.0,318,8,1035.463680709418,4,Regular Customers
13616.0,567,2,68.582867743391,4,Regular Customers
13617.0,39,8,243.9969843000959,1,Lost Customers
13618.0,173,1,32.80469416480638,2,New Customers
13619.0,544,2,69.63130232587686,1,Lost Customers
13620.0,527,1,14.357811265575508,0,At-Risk Customers
13621.0,116,1,45.77189479686841,2,New Customers
13622.0,695,1,93.97464262861442,4,Regular Customers
13623.0,30,10,529.8570585385523,4,Regular Customers
13624.0,387,1,65.0093138130587,4,Regular Customers
13625.0,596,1,55.8766731298465,4,Regular Customers
13626.0,252,2,121.53470026272615,0,At-Risk Customers
13627.0,58,7,356.55450441685286,4,Regular Customers
13628.0,675,1,45.002228713277546,0,At-Risk Customers
13629.0,22,19,405.2188436018803,0,At-Risk Customers
13630.0,4,7,200.06137932985936,2,New Customers
13631.0,99,11,56.61644208410326,0,At-Risk Customers
13632.0,24,8,583.5411480457229,4,Regular Customers
13634.0,32,15,988.4980117498197,4,Regular Customers
13635.0,67,4,458.2438293413775,4,Regular Customers
13636.0,36,5,170.7116357805443,2,New Customers
13637.0,51,3,193.21311663437163,2,New Customers
13638.0,15,1,22.030860176070924,2,New Customers
13639.0,73,2,172.11562915464577,4,Regular Customers
13640.0,610,1,18.4452334052866,0,At-Risk Customers
13641.0,640,4,127.64166050988858,4,Regular Customers
13642.0,215,4,153.96800518649925,1,Lost Customers
13643.0,30,10,304.8621089748141,4,Regular Customers
13644.0,15,4,416.92150392721715,2,New Customers
13645.0,119,1,19.07881328736885,2,New Customers
13646.0,399,2,101.36240360710151,1,Lost Customers
13647.0,9,8,412.045854412816,4,Regular Customers
13648.0,399,8,295.80141120254046,4,Regular Customers
13649.0,256,6,266.2317316474442,4,Regular Customers
13650.0,16,10,500.519886114053,4,Regular Customers
13651.0,39,2,36.83272806638135,4,Regular Customers
13652.0,45,5,394.13766734818006,4,Regular Customers
13653.0,487,1,25.926026492535804,4,Regular Customers
13654.0,42,11,941.6559774840191,4,Regular Customers
13655.0,113,6,347.9495473343639,4,Regular Customers
13656.0,164,4,204.4586490995748,4,Regular Customers
13657.0,10,2,48.230367197016776,2,New Customers
13658.0,9,9,747.6799284516837,4,Regular Customers
13659.0,205,12,759.6318819531435,4,Regular Customers
13660.0,399,1,81.18793017991763,4,Regular Customers
13661.0,602,1,50.60592386368882,4,Regular Customers
13662.0,85,11,381.65921416558183,4,Regular Customers
13663.0,178,5,293.19522085760485,4,Regular Customers
13665.0,385,3,294.6832409552386,4,Regular Customers
13666.0,59,5,33.45370547879634,4,Regular Customers
13667.0,148,1,106.9932956501276,2,New Customers
13668.0,2,35,1866.8299328992343,0,At-Risk Customers
13669.0,50,3,45.82348221965527,0,At-Risk Customers
13670.0,74,1,64.34532105202246,2,New Customers
13671.0,394,1,77.93869125680295,4,Regular Customers
13672.0,300,3,55.45254908297268,4,Regular Customers
13673.0,18,2,101.41599005130108,2,New Customers
13674.0,432,1,40.44866972714228,4,Regular Customers
13675.0,150,2,73.56819521845263,0,At-Risk Customers
13676.0,538,2,33.65819121630274,4,Regular Customers
13677.0,404,2,160.55149042553836,1,Lost Customers
13678.0,151,1,43.111718600871214,2,New Customers
13679.0,493,3,86.17282239579329,1,Lost Customers
13680.0,0,12,1432.2897343487907,4,Regular Customers
13681.0,17,4,148.37968367887555,2,New Customers
13682.0,186,1,9.057888248784506,2,New Customers
13683.0,457,1,32.4253707756768,4,Regular Customers
13684.0,285,4,159.7721208329143,1,Lost Customers
13685.0,2,7,73.343678972638,0,At-Risk Customers
13686.0,182,3,85.36380679071124,4,Regular Customers
13687.0,437,1,225.90866406996165,0,At-Risk Customers
13688.0,634,1,21.57591854399446,4,Regular Customers
13689.0,62,2,41.981773439548284,0,At-Risk Customers
13690.0,58,1,25.955558407005476,2,New Customers
13691.0,395,1,70.92023951802622,1,Lost Customers
13692.0,24,5,282.45103427840115,0,At-Risk Customers
13693.0,373,9,309.4052444236031,4,Regular Customers
13694.0,3,143,6944.881999359288,0,At-Risk Customers
13695.0,30,16,306.241908038657,4,Regular Customers
13696.0,421,3,93.95724236565641,4,Regular Customers
13697.0,38,1,30.86848523525828,2,New Customers
13698.0,596,2,88.29117942077211,4,Regular Customers
13699.0,154,2,111.95767926694371,4,Regular Customers
13700.0,25,13,515.5562869227535,4,Regular Customers
13701.0,446,1,26.105339292149267,4,Regular Customers
13702.0,445,1,16.438369160155876,4,Regular Customers
13703.0,317,2,78.30910824434214,4,Regular Customers
13704.0,4,9,376.42887233936057,0,At-Risk Customers
13705.0,7,7,222.96879531415456,4,Regular Customers
13706.0,302,2,105.99763014919212,4,Regular Customers
13707.0,266,5,461.3231569869406,0,At-Risk Customers
13708.0,270,1,85.7564386985343,2,New Customers
13709.0,3,18,1164.0456754380955,4,Regular Customers
13710.0,31,3,50.24719805824361,4,Regular Customers
13711.0,218,9,272.0584331939353,4,Regular Customers
13712.0,246,2,99.85992106731656,4,Regular Customers
13713.0,407,3,164.51431770158592,1,Lost Customers
13714.0,464,1,50.406241303922215,1,Lost Customers
13715.0,280,17,1292.7361108195444,4,Regular Customers
13716.0,268,1,38.844614422338886,2,New Customers
13717.0,31,8,325.66004967689105,4,Regular Customers
13718.0,245,2,36.34584673684154,2,New Customers
13719.0,14,11,574.1112360071437,4,Regular Customers
13720.0,116,4,125.00107458027894,2,New Customers
13721.0,35,2,120.20458905148321,4,Regular Customers
13722.0,131,10,618.0449390276652,4,Regular Customers
13723.0,216,6,162.0231347429144,4,Regular Customers
13724.0,636,1,72.5681342173236,1,Lost Customers
13725.0,49,8,297.15390721213015,2,New Customers
13726.0,38,2,117.15027512323053,2,New Customers
13727.0,28,8,195.27016507343245,4,Regular Customers
13728.0,36,16,470.51272527913096,4,Regular Customers
13729.0,435,3,111.66629581927585,4,Regular Customers
13730.0,135,2,120.57552439256787,2,New Customers
13731.0,218,2,107.03071109262503,2,New Customers
13732.0,27,1,89.45017188879386,2,New Customers
13733.0,410,2,80.92742176163006,4,Regular Customers
13734.0,508,4,66.77978667640377,0,At-Risk Customers
13735.0,24,13,1627.4397781871892,4,Regular Customers
13736.0,4,7,870.9864253780001,4,Regular Customers
13737.0,199,1,62.66285995973866,0,At-Risk Customers
13738.0,395,1,135.69894254404815,1,Lost Customers
13739.0,17,2,22.11260818817024,4,Regular Customers
13740.0,240,5,261.6939605236035,4,Regular Customers
13741.0,71,3,101.40730239372608,0,At-Risk Customers
13742.0,16,12,642.7369510826973,1,Lost Customers
13743.0,2,7,140.2796585539571,0,At-Risk Customers
13744.0,94,2,168.78617309583953,2,New Customers
13745.0,161,2,142.54239067208968,4,Regular Customers
13746.0,413,1,26.015279176312994,4,Regular Customers
13747.0,373,2,16.71512513523225,4,Regular Customers
13748.0,95,9,191.1903339153384,4,Regular Customers
13750.0,53,11,248.4440108588351,4,Regular Customers
13751.0,287,1,24.96838684889454,0,At-Risk Customers
13752.0,123,7,246.9719118237819,4,Regular Customers
13753.0,287,4,252.60386294611422,4,Regular Customers
13754.0,151,3,63.24878040310247,4,Regular Customers
13755.0,3,9,547.6777941448935,2,New Customers
13756.0,1,23,956.1935897063388,4,Regular Customers
13757.0,674,1,17.623475361474686,4,Regular Customers
13758.0,11,14,902.6853785352988,4,Regular Customers
13759.0,32,2,76.42214536194197,2,New Customers
13760.0,53,5,242.45378582501425,4,Regular Customers
13761.0,49,6,334.92526869041467,4,Regular Customers
13762.0,218,5,141.650778609995,4,Regular Customers
13763.0,62,3,226.35049085044793,0,At-Risk Customers
13764.0,70,6,749.8637309908737,1,Lost Customers
13765.0,652,1,49.074891656126844,4,Regular Customers
13766.0,494,1,41.06023782017629,4,Regular Customers
13767.0,1,73,2684.6086099100467,4,Regular Customers
13768.0,726,2,104.8890924324589,4,Regular Customers
13769.0,1,20,785.0482738915961,4,Regular Customers
13770.0,421,4,105.747270804599,4,Regular Customers
13771.0,63,9,676.4834731570843,4,Regular Customers
13772.0,33,8,906.8440235122085,1,Lost Customers
13773.0,396,2,51.70919930233218,4,Regular Customers
13774.0,81,1,61.509105302314836,2,New Customers
13775.0,590,1,157.26628073166103,4,Regular Customers
13777.0,0,61,1534.5361704944994,0,At-Risk Customers
13778.0,102,4,135.4704210362117,4,Regular Customers
13779.0,515,1,45.466386969061055,1,Lost Customers
13780.0,6,3,175.35745532534787,1,Lost Customers
13781.0,250,3,147.052044127135,4,Regular Customers
13782.0,12,13,463.9367259297137,4,Regular Customers
13783.0,487,4,48.699616400006896,4,Regular Customers
13784.0,9,14,168.38789622544456,4,Regular Customers
13785.0,428,4,87.74058499714192,4,Regular Customers
13786.0,366,6,333.61288461870583,4,Regular Customers
13787.0,75,6,219.23460026864092,4,Regular Customers
13788.0,504,1,1.55814461804655,1,Lost Customers
13789.0,387,1,47.08104935616995,4,Regular Customers
13790.0,3,1,89.09243625254308,2,New Customers
13791.0,127,2,53.155501220378824,0,At-Risk Customers
13792.0,65,3,64.83197646077859,4,Regular Customers
13793.0,646,1,18.582826636005322,4,Regular Customers
13794.0,546,1,24.105453853646946,4,Regular Customers
13795.0,387,4,92.1658666877656,4,Regular Customers
13796.0,498,1,57.389794702640216,4,Regular Customers
13797.0,436,3,207.13169765105164,4,Regular Customers
13798.0,0,110,3138.6897390482663,0,At-Risk Customers
13799.0,116,9,322.7000654176816,4,Regular Customers
13800.0,309,3,213.19310143524322,4,Regular Customers
13801.0,66,1,61.65645452600978,2,New Customers
13802.0,138,19,1604.5900850413407,4,Regular Customers
13803.0,254,3,221.63686077780184,4,Regular Customers
13804.0,30,9,489.1820797080273,4,Regular Customers
13805.0,51,2,52.69881952050341,0,At-Risk Customers
13806.0,63,1,31.45918566541726,0,At-Risk Customers
13807.0,366,3,70.83210776341735,4,Regular Customers
13808.0,5,5,229.2929969060754,0,At-Risk Customers
13809.0,304,3,69.0859453350462,4,Regular Customers
13810.0,28,2,98.24233280396598,0,At-Risk Customers
13811.0,183,2,39.36914914648211,0,At-Risk Customers
13812.0,41,3,89.02263111133371,2,New Customers
13813.0,39,8,385.4079548198577,4,Regular Customers
13814.0,91,3,256.0125882406346,4,Regular Customers
13815.0,21,8,1002.3210110878387,4,Regular Customers
13816.0,23,2,76.16662358336433,2,New Customers
13817.0,28,2,60.37218498044829,4,Regular Customers
13818.0,429,1,12.868152217484502,4,Regular Customers
13819.0,301,6,321.2999695350081,4,Regular Customers
13820.0,417,3,170.24644455517833,1,Lost Customers
13821.0,144,6,382.46577925839557,4,Regular Customers
13822.0,5,2,157.84283289272568,2,New Customers
13823.0,18,7,478.3722683333715,4,Regular Customers
13824.0,32,12,329.8264997636425,4,Regular Customers
13825.0,621,2,70.25120357459033,1,Lost Customers
13826.0,175,1,29.609920658266258,2,New Customers
13827.0,57,3,133.89977156961248,2,New Customers
13828.0,21,1,40.292714008825165,2,New Customers
13829.0,420,1,4.634728988229636,0,At-Risk Customers
13830.0,581,1,29.417793457247253,4,Regular Customers
13831.0,15,18,516.7671816323802,4,Regular Customers
13832.0,18,2,103.40515125166097,4,Regular Customers
13833.0,158,2,118.82177445723859,4,Regular Customers
13834.0,576,2,47.37481406074221,4,Regular Customers
13835.0,24,7,195.33699869098743,4,Regular Customers
13836.0,398,2,92.95410557262308,4,Regular Customers
13837.0,211,2,42.952166089099265,2,New Customers
13838.0,5,10,593.3869708924417,4,Regular Customers
13839.0,485,1,21.057930046770405,4,Regular Customers
13840.0,415,1,111.56425486515889,4,Regular Customers
13841.0,252,1,4.454347296253507,0,At-Risk Customers
13842.0,58,18,923.2782916137669,4,Regular Customers
13843.0,380,1,51.60305090107775,4,Regular Customers
13844.0,10,1,58.12353311966481,2,New Customers
13845.0,64,1,30.48238604822517,2,New Customers
13846.0,24,4,226.4614222674345,4,Regular Customers
13847.0,719,1,53.70054663369372,4,Regular Customers
13848.0,91,8,55.36655420796945,0,At-Risk Customers
13849.0,51,5,607.8180524221593,4,Regular Customers
13850.0,128,1,266.1134495844992,2,New Customers
13851.0,95,8,438.8958553309521,0,At-Risk Customers
13852.0,610,1,31.785643903831364,4,Regular Customers
13853.0,56,1,84.26987920225163,0,At-Risk Customers
13854.0,8,39,680.2021975409759,4,Regular Customers
13855.0,500,4,205.86732734775754,4,Regular Customers
13856.0,168,11,156.03256868919465,4,Regular Customers
13857.0,392,6,246.0045538076531,4,Regular Customers
13858.0,56,1,32.82297911913858,2,New Customers
13859.0,325,2,82.50232983528008,4,Regular Customers
13860.0,0,5,213.40966071376434,2,New Customers
13861.0,428,2,53.679512061477745,4,Regular Customers
13862.0,17,9,444.88918054062566,4,Regular Customers
13863.0,247,4,201.2690040115772,4,Regular Customers
13864.0,386,1,6.497378126512952,0,At-Risk Customers
13865.0,57,4,85.32436114830372,2,New Customers
13866.0,73,1,21.152475729315558,2,New Customers
13867.0,30,3,168.74964316699754,2,New Customers
13868.0,6,2,91.86512945262066,2,New Customers
13869.0,122,10,1814.6592702743567,4,Regular Customers
13870.0,1,15,705.2061458569303,4,Regular Customers
13871.0,22,17,1180.9470762517917,4,Regular Customers
13872.0,526,3,160.05844998417703,4,Regular Customers
13873.0,119,8,170.67009802046482,4,Regular Customers
13874.0,357,7,219.01630079734795,4,Regular Customers
13875.0,53,14,752.6396310457653,4,Regular Customers
13876.0,63,1,20.225981473312444,2,New Customers
13877.0,85,3,66.43804073120779,4,Regular Customers
13878.0,54,4,304.0966930270992,4,Regular Customers
13879.0,645,1,69.82152349349907,4,Regular Customers
13880.0,20,17,652.0941897455621,4,Regular Customers
13881.0,3,43,1965.6553288387581,0,At-Risk Customers
13882.0,2,5,184.68181602484202,2,New Customers
13883.0,10,14,937.7457225683171,4,Regular Customers
13884.0,6,10,393.00097131738175,4,Regular Customers
13885.0,188,2,80.57415969413087,2,New Customers
13886.0,70,1,44.18809064282051,2,New Customers
13887.0,203,1,55.14381048561659,2,New Customers
13888.0,119,7,397.6429193820677,4,Regular Customers
13889.0,92,6,258.92415559291675,4,Regular Customers
13890.0,0,14,490.0358357999248,4,Regular Customers
13891.0,377,3,190.72854950981812,4,Regular Customers
13892.0,26,6,112.54277462399452,0,At-Risk Customers
13893.0,297,1,68.50236625536884,2,New Customers
13894.0,23,3,80.1719387902957,2,New Customers
13895.0,27,6,555.407999540098,4,Regular Customers
13896.0,625,1,59.1915961754661,4,Regular Customers
13897.0,49,3,174.37448529948887,4,Regular Customers
13898.0,325,2,124.04673263053296,4,Regular Customers
13899.0,15,2,57.02756759285786,0,At-Risk Customers
13900.0,182,6,264.45555488530454,4,Regular Customers
13901.0,71,15,888.3158518494571,4,Regular Customers
13902.0,631,5,358.49592328606315,4,Regular Customers
13903.0,399,1,28.61021014039207,4,Regular Customers
13904.0,36,2,66.75223682698147,2,New Customers
13905.0,732,1,35.67817131173938,4,Regular Customers
13906.0,408,1,3.7612001156935624,0,At-Risk Customers
13907.0,691,1,14.165539294313618,4,Regular Customers
13908.0,79,4,348.9890982864386,2,New Customers
13909.0,422,2,75.70851353323467,4,Regular Customers
13911.0,56,20,664.8034297484731,4,Regular Customers
13912.0,423,1,20.480220425408366,4,Regular Customers
13913.0,506,1,8.126833667335688,4,Regular Customers
13914.0,11,2,94.84265173683006,2,New Customers
13915.0,393,1,6.919357709712976,4,Regular Customers
13916.0,463,4,207.32726057859574,4,Regular Customers
13917.0,49,2,47.50177128448003,2,New Customers
13918.0,49,2,101.91645448130066,0,At-Risk Customers
13919.0,58,4,206.1157671700465,4,Regular Customers
13920.0,431,4,250.7163467820752,4,Regular Customers
13921.0,401,4,124.68267736200677,4,Regular Customers
13922.0,351,3,96.53237375582128,0,At-Risk Customers
13923.0,53,1,54.7430002877381,2,New Customers
13924.0,1,6,317.894881249487,2,New Customers
13925.0,92,4,114.88819782272228,2,New Customers
13926.0,22,1,31.895871873528694,2,New Customers
13927.0,74,2,117.35253622979805,4,Regular Customers
13928.0,10,4,77.03989721707835,2,New Customers
13929.0,168,11,205.936283525781,0,At-Risk Customers
13930.0,57,2,50.593171446036465,2,New Customers
13931.0,95,11,785.3845641924662,4,Regular Customers
13932.0,294,1,47.24289874465216,2,New Customers
13933.0,108,2,73.91496005567369,2,New Customers
13934.0,263,1,101.25059773810891,2,New Customers
13935.0,596,3,328.09456530033776,4,Regular Customers
13936.0,179,3,162.05407778678702,4,Regular Customers
13937.0,168,2,151.9852791042553,4,Regular Customers
13938.0,34,1,16.46391895507598,2,New Customers
13939.0,22,7,283.9873826981049,4,Regular Customers
13940.0,16,4,138.01922141967776,2,New Customers
13941.0,21,15,396.88321843903867,0,At-Risk Customers
13942.0,534,1,5.771441123130016,0,At-Risk Customers
13943.0,577,1,42.681470023005694,4,Regular Customers
13944.0,652,1,65.58413814466405,1,Lost Customers
13945.0,394,2,139.04088818368712,1,Lost Customers
13946.0,78,6,140.00747693167636,1,Lost Customers
13947.0,64,1,14.707531133408885,2,New Customers
13948.0,360,4,73.52677187098986,4,Regular Customers
13949.0,2,6,415.42205614340975,2,New Customers
13950.0,10,4,104.03208409641223,2,New Customers
13951.0,175,3,111.24516807413461,2,New Customers
13952.0,217,14,1336.15015372718,4,Regular Customers
13953.0,6,12,112.77094759374874,0,At-Risk Customers
13954.0,1,2,71.6164412501432,2,New Customers
